tourist_id,gender,age,age_group,source_province,attraction_name,attraction_category,attraction_level,city,province,ticket_price,visit_date,visit_duration_hours,spend_amount,other_spend,rating,is_group_tour,group_fee,trip_days,main_spots,transport_mode,season,is_holiday,recommendation_level,satisfaction_level
5548,Male,46,46-55,Hong Kong,De Tian Pu Bu,Natural Scenery,5A,Chong Zuo Shi,Guangxi,115,2023/9/10,2.7,115,0,4.5,Yes,2443,2,"Qing Dong Ling ,  Bai Shan Chang Bai Shan Da Xia Gu ,  Zhong Du Gou",Gao Tie + Da Ba,Autumn,Yes,Highly Recommend,Very Satisfied
98,Female,40,36-45,Liaoning,Yuan Ming Yuan Yi Zhi Gong Yuan,Historical Site,4A,Beijing,Beijing,25,2025/4/6,2.8,25,0,4.5,Yes,616,2,"Xian Tao Meng Li Shui Xiang ,  Yin Xu ,  Nan Tong Lang Shan ,  Huang He Lou",Gao Tie + Da Ba,Chun Ji,Yes,Highly Recommend,Very Satisfied
9391,Female,25,18-25,Macau,Hua Qing Gong,Historical Culture,5A,Xi An Shi,Shaanxi,120,2023/5/22,6.5,545,425,4.1,No,,,,,Chun Ji,No,Recommend,Satisfied
3252,Female,56,56+,Hunan,Wu Yuan,Natural Scenery,5A,Shang Rao Shi,Jiangxi,210,2024/1/5,7.8,210,0,5,Yes,3506,1,"Du Fu Cao Tang ,  Liu Ye Hu ,  Cha Ya Shan",Gao Tie + Da Ba,Winter,Yes,Highly Recommend,Very Satisfied
5450,Male,32,26-35,Shanxi,Pu Tuo Shan,Religious Culture,5A,Zhou Shan Shi,Zhejiang,160,2024/1/19,5.8,624.69,464.69,4.9,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
6301,Male,30,26-35,Heilongjiang,Lu Shui He Guo Jia Sen Lin Gong Yuan,Natural Scenery,4A,Bai Shan Shi,Jilin,60,2023/4/7,3.9,388.69,328.69,4.1,Yes,3542,3,"He Gang Luo Bei Ming Shan Dao ,  Quan Zhou Kai Yuan Si ,  Qi Yun Shan ,  Tian Xia Di Yi Quan ,  Hang Zhou Xi Xi Shi Di ,  Qing Dong Ling",Fei Ji + Da Ba,Chun Ji,No,Recommend,Satisfied
9171,Male,31,26-35,Jilin,Wan Ning Xing Long Re Dai Zhi Wu Yuan,Botanical Garden,4A,Wan Ning Shi,Hainan,60,2024/6/17,6.4,193.36,133.36,4.7,Yes,2848,7,"De Tian Pu Bu ,  Xia Men Yuan Lin Zhi Wu Yuan ,  Wa Huang Gong ,  Wu Yi Shan ,  San Jiang Cheng Yang Ba Zhai ,  Kuan Zhai Xiang Zi",Fei Ji + Da Ba,Summer,No,Highly Recommend,Very Satisfied
2764,Female,28,26-35,Shaanxi,Lu Gu Hu ( Yun Nan Bu Fen ),Natural Scenery,4A,Li Jiang Shi,Yunnan,70,2023/6/23,2.2,382.17,312.17,4.5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
8252,Male,35,26-35,Inner Mongolia,Wu Qiao Za Ji Da Shi Jie,Theme Park,4A,Cang Zhou Shi,Hebei,120,2024/12/4,2.1,586.52,466.52,4.8,No,,,,,Winter,No,Highly Recommend,Very Satisfied
5684,Female,64,56+,Heilongjiang,Jing Po Hu,Natural Scenery,5A,Mu Dan Jiang Shi,Heilongjiang,100,2023/7/27,6.5,427.49,327.49,4.9,Yes,2873,7,"Gu Bei Shui Zhen ,  Huang Shan ,  Shou Xi Hu ,  Gao Ju Li Yi Zhi ,  Cheng De Bi Shu Shan Zhuang ,  Shen Zhen Dong Bu Hua Qiao Cheng",Kong Tiao Da Ba,Summer,No,Highly Recommend,Very Satisfied
6734,Male,59,56+,Yunnan,Shang Rao Ji Zhong Ying,Revolutionary Site,4A,Shang Rao Shi,Jiangxi,0,2022/8/3,5.3,490.83,490.83,4.1,No,,,,,Summer,No,Recommend,Satisfied
6715,Female,45,36-45,Hunan,Zhong Shan Sun Zhong Shan Gu Ju,Revolutionary Site,5A,Zhong Shan Shi,Guangdong,0,2023/11/14,6.1,258.77,258.77,4.8,Yes,2156,5,"Da Tong Huo Shan Qun ,  Ba Li Gou ,  Xian Nv Hu ,  Da Li Gu Cheng ,  Jiu Zhai Gou",Kong Tiao Da Ba,Autumn,No,Highly Recommend,Very Satisfied
5920,Male,33,26-35,Ningxia,San Xing Dui Yi Zhi,Historical Site,4A,De Yang Shi,Sichuan,80,2025/4/23,2.5,367.04,287.04,4.2,No,,,,,Chun Ji,No,Recommend,Satisfied
3448,Male,22,18-25,Guangxi,Zhao Yang Feng Huang Shan,Natural Culture,4A,Zhao Yang Shi,Liaoning,60,2023/8/31,3.1,91.46,31.46,4.5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
8463,Female,39,36-45,Taiwan,Pu Tian Jiu Li Hu,Natural Scenery,4A,Pu Tian Shi,Fujian,50,2022/10/2,6.8,503.39,453.39,4.2,No,,,,,Autumn,Yes,Recommend,Satisfied
9174,Male,27,26-35,Hubei,Zhong Guo Ke Ji Guan,Ke Pu Jiao Yu,4A,Beijing,Beijing,30,2025/4/27,3.8,227,197,3.9,No,,,,,Chun Ji,Yes,Recommend,Satisfied
8840,Female,57,56+,Shanghai,Jiu Zhai Gou,Natural Scenery,5A,A Ba Zhou,Sichuan,220,2024/10/5,7.6,707.22,487.22,4.9,Yes,3629,7,"Bai Shui Yang ,  Zi Que Jie Ti Tian ,  Xi Shuang Ban Na Re Dai Zhi Wu Yuan ,  Gui Gang Gui Ping Xi Shan ,  Qing Dao Pi Jiu Bo Wu Guan",Kong Tiao Da Ba,Autumn,Yes,Highly Recommend,Very Satisfied
8581,Female,25,18-25,Hunan,Long Yan Guan Zhi Shan,Natural Scenery,4A,Long Yan Shi,Fujian,115,2024/4/24,6.4,115,0,4.1,No,,,,,Chun Ji,No,Recommend,Satisfied
2359,Female,50,46-55,Anhui,Feng Huang Gu Cheng,Ancient Town,4A,Xiang Xi Zhou,Hunan,148,2024/10/5,4.8,276.83,128.83,3.7,No,,,,,Autumn,Yes,Recommend,Satisfied
7175,Male,65,56+,Henan,San Xia Ren Jia,Natural Culture,5A,Yi Chang Shi,Hubei,150,2024/4/16,2.3,483.33,333.33,4.5,Yes,2358,1,"Xi Shuang Ban Na Ye Xiang Gu ,  En Shi Da Xia Gu ,  Tai Yang Dao ,  Fang Chuan Feng Jing Qu ,  Da Lian Lao Hu Tan Hai Yang Gong Yuan",Kong Tiao Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
5166,Female,20,18-25,Guangdong,Tian Ya Hai Jiao,Natural Scenery,4A,San Ya Shi,Hainan,81,2023/11/3,7.5,291.6,210.6,4.8,Yes,2275,6,"Ben Xi Shui Dong ,  Ha Er Bin Bing Xue Da Shi Jie ,  Tong Tian Yan ,  Da Xing An Ling Mo He Bei Ji Cun",Fei Ji + Da Ba,Autumn,No,Highly Recommend,Very Satisfied
3541,Female,51,46-55,Tibet,He Shun Gu Zhen,Ancient Town,4A,Bao Shan Shi,Yunnan,55,2024/4/26,5.2,97.48,42.48,4.5,Yes,4724,7,"He Gang Luo Bei Ming Shan Dao ,  Xi Tang Gu Zhen ,  Chang Zhou Zhong Hua Kong Long Yuan ,  Jin Shi Tan ,  Jin Shan Ling Chang Cheng",Kong Tiao Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
6851,Female,50,46-55,Taiwan,Tian Tai Shan,Natural Culture,5A,Tai Zhou Shi,Zhejiang,65,2022/9/4,5.9,308.29,243.29,4.5,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
6453,Female,21,18-25,Jilin,Yue Lu Shan,Natural Culture,5A,Chang Sha Shi,Hunan,0,2023/1/14,4.5,0,0,4.4,Yes,915,4,"Jin Shan Ling Chang Cheng ,  Wan Ning Xing Long Re Dai Zhi Wu Yuan ,  Liao Yuan Kuang Gong Mu ,  Shang Rao Ji Zhong Ying",Gao Tie + Da Ba,Winter,Yes,Recommend,Satisfied
364,Male,44,36-45,Ningxia,Wai Tan,Urban Landscape,4A,Shanghai,Shanghai,0,2023/12/29,2.8,200.69,200.69,4.4,No,,,,,Winter,No,Recommend,Satisfied
5987,Female,49,46-55,Guizhou,Dan Dong Feng Huang Shan,Natural Scenery,4A,Dan Dong Shi,Liaoning,80,2022/8/23,1.6,80,0,4,No,,,,,Summer,No,Recommend,Satisfied
3430,Male,18,18-25,Inner Mongolia,Bai Se Qi Yi Ji Nian Guan,Revolutionary Site,4A,Bai Se Shi,Guangxi,0,2024/11/20,7.9,122.07,122.07,4.8,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
1696,Male,70,56+,Macau,Rui Jin Gong He Guo Yao Lan,Revolutionary Site,5A,Gan Zhou Shi,Jiangxi,65,2024/9/21,7.6,65,0,4.2,No,,,,,Autumn,Yes,Recommend,Satisfied
7436,Female,19,18-25,Shandong,Yan An Ge Ming Ji Nian Guan,Revolutionary Site,5A,Yan An Shi,Shaanxi,0,2025/1/7,4.4,457.71,457.71,4.6,Yes,4778,5,"Huang He Feng Jing Qu ,  Wan Nian Bing Dong ,  Huang He Lou ,  Yu Lin Yun Tian Wen Hua Cheng",Fei Ji + Da Ba,Winter,Yes,Highly Recommend,Very Satisfied
1774,Female,44,36-45,Guizhou,Teng Wang Ge,Historical Architecture,5A,Nan Chang Shi,Jiangxi,50,2024/7/19,2.9,246.77,196.77,4.8,No,,,,,Summer,No,Highly Recommend,Very Satisfied
4347,Male,58,56+,Inner Mongolia,Wai Tan,Urban Landscape,4A,Shanghai,Shanghai,0,2022/10/28,2.7,0,0,4.3,Yes,3405,1,"Bai Se Qi Yi Ji Nian Guan ,  Mao Shan ,  Xing Tai Da Xia Gu",Kong Tiao Da Ba,Autumn,Yes,Recommend,Satisfied
2178,Male,53,46-55,Xinjiang,Mei Li Xue Shan,Natural Scenery,4A,Di Qing Zhou,Yunnan,150,2025/3/25,7.2,587.03,437.03,4.1,No,,,,,Chun Ji,No,Recommend,Satisfied
9392,Female,32,26-35,Jiangsu,Qu Zhou Jiang Lang Shan,Natural Scenery,5A,Qu Zhou Shi,Zhejiang,100,2024/8/9,6.7,367.2,267.2,4.5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
2659,Male,53,46-55,Taiwan,Zhou Zhuang Gu Zhen,Ancient Town,5A,Su Zhou Shi,Jiangsu,100,2024/5/17,3.2,565.19,465.19,5,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
1390,Male,26,26-35,Guangdong,Yu Lin Yun Tian Wen Hua Cheng,Theme Park,4A,Yu Lin Shi,Guangxi,150,2025/2/23,1.2,539.26,389.26,4.2,No,,,,,Winter,Yes,Recommend,Satisfied
9024,Male,40,36-45,Liaoning,Xi Bai Po,Revolutionary Site,5A,Shi Jia Zhuang Shi,Hebei,0,2022/8/26,3.8,0,0,4.5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
2802,Female,62,56+,Inner Mongolia,Chang Sha Shi Jie Zhi Chuang,Theme Park,4A,Chang Sha Shi,Hunan,200,2023/4/13,4.4,287.71,87.71,4.2,No,,,,,Chun Ji,No,Recommend,Satisfied
4348,Female,52,46-55,Shanghai,Nan Luo Gu Xiang,Historical Culture,4A,Beijing,Beijing,0,2025/4/25,6.6,454.15,454.15,4.1,Yes,1743,5,"Yan Di Ling ,  Chao Hu ,  Quan Zhou Qing Jing Tao Yuan ,  Kai Feng Fu ,  Tang Shan Nan Hu",Gao Tie + Da Ba,Chun Ji,No,Recommend,Satisfied
1908,Female,49,46-55,Tianjin,Hua Shan Mi Ku,Zi Ran Qi Guan,4A,Huang Shan Shi,Anhui,91,2022/11/18,1.3,91,0,4.6,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
9393,Male,48,46-55,Tibet,Yuan Yang Ti Tian,Natural Scenery,4A,Hong He Zhou,Yunnan,70,2023/1/20,2.1,418.84,348.84,4,No,,,,,Winter,Yes,Recommend,Satisfied
3104,Female,68,56+,Heilongjiang,Yong He Gong,Religious Culture,4A,Beijing,Beijing,25,2024/10/19,7.4,244.56,219.56,4.1,No,,,,,Autumn,Yes,Recommend,Satisfied
7277,Male,52,46-55,Fujian,Yuan Yang Ti Tian,Natural Scenery,4A,Hong He Zhou,Yunnan,70,2024/12/25,6.3,70,0,3.9,No,,,,,Winter,No,Recommend,Satisfied
5340,Male,37,36-45,Hainan,Zhao Yang Feng Huang Shan,Natural Culture,4A,Zhao Yang Shi,Liaoning,60,2023/11/3,4.1,60,0,4.4,No,,,,,Autumn,No,Recommend,Satisfied
73,Female,56,56+,Liaoning,Wen Chang Dong Jiao Ye Lin,Natural Scenery,3A,Wen Chang Shi,Hainan,0,2023/9/26,2.3,101.78,101.78,4.1,No,,,,,Autumn,No,Recommend,Satisfied
4002,Female,48,46-55,Hong Kong,Jin Zhou Bi Jia Shan,Natural Scenery,4A,Jin Zhou Shi,Liaoning,65,2023/6/7,4.5,65,0,4,Yes,7143,4,"Xu Zhou Yun Long Hu ,  Hong Qi Qu ,  Wu Zhou Qi Lou Cheng ,  San Jiang Cheng Yang Ba Zhai",Kong Tiao Da Ba,Summer,No,Recommend,Satisfied
2415,Male,60,56+,Guangxi,Lu Shui He Guo Jia Sen Lin Gong Yuan,Natural Scenery,4A,Bai Shan Shi,Jilin,60,2024/5/27,4.3,497.79,437.79,3.9,No,,,,,Chun Ji,No,Recommend,Satisfied
9349,Male,47,46-55,Inner Mongolia,Bo Zhou Hua Xi Lou,Historical Architecture,4A,Bo Zhou Shi,Anhui,60,2022/12/3,4.6,232.6,172.6,4.4,Yes,6313,6,"Gu Bei Shui Zhen ,  Qi Tai He Bo Li Xi Da Quan ,  He Chi Ba Ma Chang Shou Cun ,  Tian Men Shan ,  Qing Dao Hai Bin Feng Jing Qu",Fei Ji + Da Ba,Winter,Yes,Recommend,Satisfied
1367,Female,37,36-45,Hunan,Ling Shan Da Fu,Religious Culture,5A,Wu Xi Shi,Jiangsu,210,2024/1/6,6.8,400.89,190.89,4.4,Yes,745,5,"Shen Yang Gu Gong ,  Yi Chun Wu Ying Guo Jia Sen Lin Gong Yuan ,  Xian Tao Meng Li Shui Xiang",Gao Tie + Da Ba,Winter,Yes,Recommend,Satisfied
2157,Female,54,46-55,Hong Kong,Hai Luo Gou,Natural Scenery,5A,Gan Zi Zhou,Sichuan,90,2023/1/19,7.1,427.8,337.8,4.5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
8915,Male,23,18-25,Anhui,Yan Men Guan,Historical Culture,5A,Xin Zhou Shi,Shanxi,90,2022/7/30,7.6,90,0,4,Yes,504,5,"Bao Tu Quan ,  Nan Xun Gu Zhen ,  Zhu Jia Jiao Gu Zhen ,  Xi Shuang Ban Na Re Dai Zhi Wu Yuan ,  Shen Zhen Shi Jie Zhi Chuang ,  Zhao Zhou Qiao",Fei Ji + Da Ba,Summer,Yes,Recommend,Satisfied
6090,Male,50,46-55,Hainan,Qian Jiang Cao Yu Gong Yuan,Cheng Shi Gong Yuan,4A,Qian Jiang Shi,Hubei,0,2022/7/23,6.9,46.04,46.04,4.4,No,,,,,Summer,Yes,Recommend,Satisfied
3441,Female,67,56+,Qinghai,Jin Ji Hu,Urban Landscape,5A,Su Zhou Shi,Jiangsu,0,2024/12/24,6.1,257.93,257.93,4.7,No,,,,,Winter,No,Highly Recommend,Very Satisfied
7893,Male,44,36-45,Jilin,Huang He Feng Jing Qu,Natural Scenery,4A,Zheng Zhou Shi,Henan,60,2023/9/14,3.8,378.54,318.54,4.3,No,,,,,Autumn,No,Recommend,Satisfied
7806,Male,31,26-35,Jiangxi,Tian Men Shan,Natural Scenery,5A,Zhang Jia Jie Shi,Hunan,258,2024/8/20,1.1,258,0,4.2,No,,,,,Summer,No,Recommend,Satisfied
8779,Female,22,18-25,Yunnan,Long Men Shi Ku,Historical Culture,5A,Luo Yang Shi,Henan,90,2024/6/19,2.4,90,0,4.9,No,,,,,Summer,No,Highly Recommend,Very Satisfied
3162,Male,18,18-25,Shaanxi,Ben Xi Shui Dong,Zi Ran Qi Guan,5A,Ben Xi Shi,Liaoning,110,2023/12/29,5.3,296.74,186.74,4.7,No,,,,,Winter,No,Highly Recommend,Very Satisfied
8109,Male,38,36-45,Jilin,Hu Lu Dao Xing Cheng Gu Cheng,Historical Culture,4A,Hu Lu Dao Shi,Liaoning,50,2024/8/1,5,430.62,380.62,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
8720,Female,32,26-35,Guizhou,Yan Cheng Dan Ding He Shi Di,Natural Scenery,4A,Yan Cheng Shi,Jiangsu,45,2024/9/13,6,45,0,4.7,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
7113,Male,56,56+,Hong Kong,Lao Shan,Natural Scenery,5A,Qing Dao Shi,Shandong,90,2022/6/10,3.5,529.87,439.87,5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
7071,Male,32,26-35,Shandong,Chang Jia Zhuang Yuan,Historical Architecture,4A,Jin Zhong Shi,Shanxi,60,2024/8/10,3.4,524.09,464.09,4.2,Yes,5006,5,"Bo Zhou Hua Xi Lou , 798 Yi Shu Qu ,  Tong Ling Tian Jing Hu",Gao Tie + Da Ba,Summer,Yes,Recommend,Satisfied
22,Female,54,46-55,Anhui,Si Gu Niang Shan,Natural Scenery,4A,A Ba Zhou,Sichuan,150,2022/10/5,7.3,413.25,263.25,4.3,No,,,,,Autumn,Yes,Recommend,Satisfied
6840,Male,36,36-45,Hebei,Shi Lin,Zi Ran Qi Guan,5A,Kun Ming Shi,Yunnan,130,2024/6/16,5.3,610.87,480.87,4.6,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
1671,Female,60,56+,Jiangxi,Fen Jie Zhou Dao,Natural Scenery,5A,Ling Shui Xian,Hainan,132,2024/4/7,1.9,132,0,4.8,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
7788,Male,42,36-45,Hunan,Yi Meng Shan,Natural Scenery,5A,Lin Yi Shi,Shandong,70,2024/3/29,5.3,70,0,4.5,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
8869,Male,28,26-35,Shaanxi,Bei Jing Huan Le Gu,Theme Park,4A,Beijing,Beijing,299,2024/9/1,3.5,677.59,378.59,4.8,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
4059,Male,42,36-45,Hong Kong,Bai Yun Shan,Natural Scenery,5A,Guang Zhou Shi,Guangdong,5,2022/7/27,1.2,5,0,4.6,Yes,1248,3,"Shang Hai Ke Ji Guan ,  Long Yan Guan Zhi Shan ,  Tai Bai Shan",Gao Tie + Da Ba,Summer,No,Highly Recommend,Very Satisfied
4784,Male,48,46-55,Shaanxi,Xiang Shan Gong Yuan,Natural Scenery,4A,Beijing,Beijing,10,2022/7/15,5.6,10,0,4.8,Yes,4107,2,"Qu Zhou Jiang Lang Shan ,  Hui Min Jie ,  San He Gu Zhen ,  Xiao Lang Di ,  Jiu Hua Shan ,  Huang Long",Gao Tie + Da Ba,Summer,No,Highly Recommend,Very Satisfied
7795,Male,36,36-45,Taiwan,Dan Xia Shan,Natural Scenery,5A,Shao Guan Shi,Guangdong,100,2024/8/13,5.4,100,0,4.6,No,,,,,Summer,No,Highly Recommend,Very Satisfied
2054,Male,65,56+,Beijing,Chang Bai Shan,Natural Scenery,5A,Yan Bian Zhou,Jilin,125,2025/4/18,3.7,159.66,34.66,4.3,No,,,,,Chun Ji,No,Recommend,Satisfied
672,Female,55,46-55,Xinjiang,Hai Luo Gou,Natural Scenery,5A,Gan Zi Zhou,Sichuan,90,2023/3/20,6.8,530.65,440.65,4.6,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
6585,Female,51,46-55,Shanghai,Kun Ming Shi Bo Yuan,Theme Park,5A,Kun Ming Shi,Yunnan,100,2022/11/25,1.7,321.39,221.39,5,Yes,2543,5,"Tie Ling Long Shou Shan ,  San Jiang Cheng Yang Ba Zhai ,  Jin Li ,  Gu Lang Yu ,  Shang Hai Huan Qiu Jin Rong Zhong Xin ,  Jiu Hua Shan",Fei Ji + Da Ba,Autumn,No,Highly Recommend,Very Satisfied
5255,Male,56,56+,Shaanxi,Yu Lin Yun Tian Wen Hua Cheng,Theme Park,4A,Yu Lin Shi,Guangxi,150,2023/12/12,3.1,460.98,310.98,5,No,,,,,Winter,No,Highly Recommend,Very Satisfied
4387,Female,34,26-35,Hunan,Long Men Shi Ku,Historical Culture,5A,Luo Yang Shi,Henan,90,2024/2/6,2.3,225.9,135.9,4.8,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
3529,Male,57,56+,Fujian,Du Fu Cao Tang,Historical Culture,4A,Cheng Du Shi,Sichuan,60,2022/6/28,6.2,60,0,4.5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
3614,Female,40,36-45,Sichuan,Shang Hai Zhang Feng Hai Yang Shi Jie,Shui Zu Guan,4A,Shanghai,Shanghai,180,2023/6/18,6.6,602.34,422.34,4.5,Yes,2181,5,"Qing Ming Shang He Yuan ,  Teng Wang Ge ,  Fu Zhou Gu Shan ,  Bei Hai Yin Tan ,  Xi Ling Xue Shan ,  Jin Si Xia",Gao Tie + Da Ba,Summer,Yes,Highly Recommend,Very Satisfied
8954,Female,66,56+,Guizhou,Feng Huang Gu Cheng,Ancient Town,4A,Xiang Xi Zhou,Hunan,148,2024/3/9,6.2,187.5,39.5,4.7,Yes,1007,6,"Sha Mian Dao ,  Shang Hai Di Shi Ni Le Yuan ,  Heng Shui Hu",Kong Tiao Da Ba,Chun Ji,Yes,Highly Recommend,Very Satisfied
7416,Female,52,46-55,Jilin,Tai Bai Shan,Natural Scenery,5A,Bao Ji Shi,Shaanxi,90,2023/9/13,5,183.25,93.25,5,Yes,1789,7,"Pu Da Cuo Guo Jia Gong Yuan ,  Jin Zhou Bi Jia Shan ,  Zhong Du Gou ,  Qing Yuan Shan",Kong Tiao Da Ba,Autumn,No,Highly Recommend,Very Satisfied
9394,Female,55,46-55,Guangxi,Chen Jia Ci,Historical Architecture,4A,Guang Zhou Shi,Guangdong,10,2024/7/14,3.5,10,0,4.3,No,,,,,Summer,Yes,Recommend,Satisfied
4089,Female,67,56+,Xinjiang,E Mei Shan,Natural Culture,5A,Le Shan Shi,Sichuan,160,2024/7/13,4.5,584.73,424.73,4.4,No,,,,,Summer,Yes,Recommend,Satisfied
945,Female,54,46-55,Henan,Jing Men Ming Xian Ling,Historical Site,4A,Jing Men Shi,Hubei,50,2022/6/23,7.8,98.04,48.04,4.1,No,,,,,Summer,No,Recommend,Satisfied
2218,Female,23,18-25,Gansu,Shuang Ya Shan Qi Xing Feng,Natural Scenery,4A,Shuang Ya Shan Shi,Heilongjiang,40,2022/11/29,6.5,40,0,4.4,Yes,1054,2,"Nan Luo Gu Xiang ,  San Xia Da Ba ,  Lang Shan ,  Qian Fo Shan",Fei Ji + Da Ba,Autumn,No,Recommend,Satisfied
7091,Male,32,26-35,Hubei,Fu Shun He Tu A La Cheng,Historical Culture,4A,Fu Shun Shi,Liaoning,60,2022/11/11,2.4,416.67,356.67,3.7,Yes,3959,1,"Wu Yuan ,  Jin Shi Tan ,  Dian Chi ,  Shen Nong Jia ,  He Shun Gu Zhen ,  Yuan Tou Zhu",Kong Tiao Da Ba,Autumn,No,Recommend,Satisfied
9000,Female,61,56+,Hong Kong,Yi Meng Shan,Natural Scenery,5A,Lin Yi Shi,Shandong,70,2022/8/13,1.9,326.57,256.57,5,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
9395,Female,21,18-25,Taiwan,Da Jue Shan,Natural Scenery,5A,Fu Zhou Shi,Jiangxi,60,2023/5/6,2.5,60,0,4.4,No,,,,,Chun Ji,Yes,Recommend,Satisfied
9396,Female,47,46-55,Jiangxi,Qi Yun Shan,Natural Culture,4A,Huang Shan Shi,Anhui,75,2022/7/16,5.7,204.1,129.1,3.8,No,,,,,Summer,Yes,Recommend,Satisfied
2748,Male,40,36-45,Fujian,Xiao Gan Shuang Feng Shan,Natural Scenery,4A,Xiao Gan Shi,Hubei,45,2022/11/18,6.4,138.07,93.07,4.1,Yes,4340,1,"Fu Shun He Tu A La Cheng ,  Tai Ji Dong ,  Bei Jing Dong Wu Yuan ,  Bai Se Qi Yi Ji Nian Guan",Fei Ji + Da Ba,Autumn,No,Recommend,Satisfied
4858,Female,25,18-25,Jiangxi,Yun Tai Shan,Natural Scenery,5A,Jiao Zuo Shi,Henan,120,2022/11/17,7,426.17,306.17,4.4,No,,,,,Autumn,No,Recommend,Satisfied
8301,Female,25,18-25,Guangxi,Shang Hai Di Shi Ni Le Yuan,Theme Park,5A,Shanghai,Shanghai,399,2024/5/28,2.7,466.26,67.26,4.1,No,,,,,Chun Ji,No,Recommend,Satisfied
4058,Male,32,26-35,Heilongjiang,Yue Lu Shan,Natural Culture,5A,Chang Sha Shi,Hunan,0,2022/8/3,3,416.39,416.39,4.9,No,,,,,Summer,No,Highly Recommend,Very Satisfied
7365,Male,33,26-35,Tibet,San He Gu Zhen,Ancient Town,5A,He Fei Shi,Anhui,0,2023/4/30,3.5,409.97,409.97,4.8,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
6496,Female,50,46-55,Hunan,Si Gu Niang Shan,Natural Scenery,4A,A Ba Zhou,Sichuan,150,2023/3/23,7.3,519.98,369.98,4.6,Yes,502,5,"Shen Zhen Shi Jie Zhi Chuang ,  Tian Mu Hu ,  Jin Zhou Bi Jia Shan",Fei Ji + Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
6419,Male,69,56+,Hainan,Shen Zhen Dong Bu Hua Qiao Cheng,Theme Park,5A,Shen Zhen Shi,Guangdong,180,2025/1/19,6,183.55,3.55,5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
8210,Female,44,36-45,Shandong,Cheng Du Da Xiong Mao Fan Yu Ji Di,Zoo,4A,Cheng Du Shi,Sichuan,58,2023/8/21,2,349.36,291.36,4.2,Yes,959,5,"Tai Bai Shan ,  Xian Nv Hu ,  Hang Zhou Song Cheng ,  Jin Ji Hu",Gao Tie + Da Ba,Summer,No,Recommend,Satisfied
4097,Female,42,36-45,Sichuan,Tai Lao Shan,Natural Scenery,5A,Ning De Shi,Fujian,130,2024/6/18,3.8,130,0,5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
1748,Female,48,46-55,Guangxi,Mei Zhou Dao,Natural Culture,5A,Pu Tian Shi,Fujian,65,2023/7/19,1.2,423.9,358.9,4.9,No,,,,,Summer,No,Highly Recommend,Very Satisfied
7512,Male,50,46-55,Zhejiang,Qing Cheng Shan,Religious Culture,5A,Cheng Du Shi,Sichuan,90,2024/9/26,4.6,209.2,119.2,4.1,No,,,,,Autumn,No,Recommend,Satisfied
6267,Female,56,56+,Taiwan,Wu Gong Shan,Natural Scenery,5A,Ping Xiang Shi,Jiangxi,70,2024/11/8,7.4,200.16,130.16,5,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
7033,Female,51,46-55,Shaanxi,Tang Shan Nan Hu,Cheng Shi Gong Yuan,4A,Tang Shan Shi,Hebei,0,2023/8/6,4.4,129.84,129.84,4.6,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
6167,Male,66,56+,Ningxia,De Hang Da Xia Gu,Natural Scenery,4A,Xiang Xi Zhou,Hunan,100,2024/12/3,4.8,256.43,156.43,4.5,No,,,,,Winter,No,Highly Recommend,Very Satisfied
8708,Male,20,18-25,Tianjin,Shang Hai Di Shi Ni Le Yuan,Theme Park,5A,Shanghai,Shanghai,399,2023/10/9,7.5,399,0,4.8,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
1401,Male,70,56+,Jilin,Wu Yuan,Natural Scenery,5A,Shang Rao Shi,Jiangxi,210,2025/2/21,4.6,687.65,477.65,4.5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
